,gender,address,image_url,language,format,vandalized,Sitong Bridge,Xi Jinping,Raise Awareness,Ugyhur or Hong Kong,Women's rights or Queer Rights,Iran or Ukraine,University,Special Location,Event,timestamp,filename,chalk,graffiti,hand-written message,large poster / sign,letter,other,photography,poster,protest,small sign,sticker,Chinese,English,Italian,Traditional Chinese,french,german,japanese,korean,spanish,latitude,longitude,country
110,Female,University of Southern California ,,['English'],['poster'],,,True,,,,,True,,,2022-11-08,2022_11_08_287129.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,34.0218833,-118.28586662125, United States
111,Female,University of Bristol,,['Chinese'],['poster'],,True,,,True,True,,True,,,2022-11-08,2022_11_08_225286.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,51.457609649999995,-2.6016348983421755, United Kingdom
112,Female,Northwestern University,,['English'],['poster'],,,True,,,,,True,,,2022-11-03,2022_11_03_379998.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,42.0551164,-87.67581113482166, United States
113,Non-binary,"University of British Columbia, Vancouver, BC, Canada",,['Chinese'],"['poster', 'hand-written message']",True,True,,,,,,True,,,2022-10-21,2022_10_21_577872.jpg,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,49.25783145,-123.24624198622213, Canada
114,Female,意大利博洛尼亚美院,,"['English', 'Chinese']",['poster'],,True,True,True,True,,True,True,,,2022-10-17,2022_10_17_417267.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,,,
115,,canal street new york,,"['English', 'Chinese']",['poster'],,True,True,,,True,,,,True,2022-11-01,2022_11_01_272949.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
116,Female,瑞典隆德大學,,['English'],['poster'],,True,True,True,,,,True,,,2022-10-17,2022_10_17_792502.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,35.0503293,135.7906688, 日本
117,Non-binary,Hong Kong,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-16,2022_10_16_780237.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,22.2793278,114.1628131, 中国
118,,Boston University,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-15,2022_10_15_960939.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.350189400000005,-71.10070118497421, United States
119,Female,韩国高丽大学,,"['Chinese', 'korean', 'English']",['poster'],,True,True,,,,,True,,,2022-10-14,2022_10_14_282775.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,37.5903784,127.0360133, 대한민국
120,,UCSD,,['spanish'],['poster'],,True,True,,,,True,True,,,2022-11-02,2022_11_02_915279.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,32.87924375,-117.23112468377349, United States
121,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['English'],['poster'],,,True,,,,,,,,2022-10-27,2022_10_27_284643.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
122,,canal street new york,,"['English', 'Chinese']",['poster'],,,,,,,,,,True,2022-11-01,2022_11_01_603456.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
123,Female,Takeshita Street,,['English'],['poster'],,True,,,,,,,,,2022-10-17,2022_10_17_910391.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,35.6712073,139.7048737, 日本
124,Non-binary,"Bristo Square, University of Edinburgh ",,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-25,2022_10_25_464454.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
125,Female,Technische Universität Berlin,,['English'],['poster'],,,True,,,,True,True,,,2022-11-02,2022_11_02_443999.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,52.51101585,13.326954140959668, Deutschland
126,Female,goldsmiths university of london,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,True,,2022-10-14,2022_10_14_555827.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,51.47403955,-0.03934928132920852, United Kingdom
127,Non-binary,"University of Waterloo, Waterloo, Ontario, Canada",,"['English', 'Chinese']",['poster'],,True,True,,True,True,True,True,,,2022-10-18,2022_10_18_334530.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,43.4701994,-80.54524293779451, Canada
128,Female,意大利博洛尼亚美院,,['English'],['poster'],,,True,,,,,True,,,2022-10-17,2022_10_17_105251.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
129,,University of California San Diego,,['Chinese'],['chalk'],,True,True,,,,,True,,,2022-10-13,2022_10_13_671317.jpg,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,32.87924375,-117.23112468377349, United States
130,Male,UC Berkeley,,['Chinese'],['poster'],,True,True,,,,,True,,,2022-10-16,2022_10_16_847187.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,37.8753497,-122.23963364918777, United States
131,Female,"Palo Alto, California, United States",,"['English', 'Chinese']",['poster'],,True,True,,,,,,,,2022-10-22,2022_10_22_145794.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,37.4443293,-122.1598465, United States
132,Male,"120 E Valley Blvd, San Gabriel, CA 91776",,['Chinese'],"['poster', 'large poster / sign']",,,True,,,,,,,,2022-10-16,2022_10_16_447767.jpg,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,34.079693319089095,-118.09914543986575, United States
133,Female,台灣大學社會科學院,,"['Traditional Chinese', 'English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-27,2022_10_27_434939.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,,,
134,,Downtown Ottawa,,"['English', 'Chinese']",['poster'],,True,,,,,,,,,2022-10-29,2022_10_29_354408.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,42.7346119,-84.5524328, United States
135,Female,巴黎歌剧院,,"['English', 'french']",['poster'],,True,True,,,,,,,,2022-11-02,2022_11_02_183807.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,48.8785619,2.3313946, France
136,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['English'],['poster'],,,True,,,,,,,,2022-10-27,2022_10_27_374482.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
137,Male,"115 N Lincoln Ave, Monterey Park, Monterey Park, CA 91755",,['Traditional Chinese'],['poster'],,,,,,,,,,,2022-10-27,2022_10_27_569820.jpg,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,34.062791637820595,-118.12093260357298, United States
138,Male,"Station Terrace, Cardiff CF10 4EY, United Kingdom",,['English'],['poster'],,True,,True,,,,,,,2022-10-20,2022_10_20_524455.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,51.4814261,-3.1706208, United Kingdom
139,Female,University of Southern California ,,['English'],['hand-written message'],,True,True,,,,,True,,,2022-11-08,2022_11_08_711161.jpg,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34.0218833,-118.28586662125, United States
140,Female,Western University,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-11-04,2022_11_04_265918.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,32.7139413,-117.0372503, United States
141,Non-binary,"University of British Columbia, Vancouver, BC, Canada",,"['English', 'Chinese']",['poster'],,True,,True,,,,True,,,2022-10-21,2022_10_21_509560.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,49.25783145,-123.24624198622213, Canada
142,Female,意大利博洛尼亚美院,,['English'],['poster'],,True,,,,,,True,,,2022-10-17,2022_10_17_619842.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
143,Non-binary,"University of Southampton, United Kingdom",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-19,2022_10_19_806062.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,50.93703355,-1.4050090771323005, United Kingdom
144,Female,Technische Universität Berlin,,"['English', 'Chinese']",['poster'],,,True,,,,,True,,,2022-11-02,2022_11_02_353134.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,52.51101585,13.326954140959668, Deutschland
145,Female,University of Ottawa,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-26,2022_10_26_872088.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,45.42252705,-75.68339041611182, Canada
146,Non-binary,"Bristo Square, University of Edinburgh ",,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-25,2022_10_25_650873.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
147,Female,School of the Art Institute of Chicago,,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-21,2022_10_21_384890.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,41.8789896,-87.62149960084983, United States
148,Non-binary,"Hin Bus Depot Art Center, Penang, Malaysia",,['English'],['chalk'],,,True,,,,,,,,2022-10-30,2022_10_30_645374.jpg,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.4120257,100.32780595726834, Malaysia
149,Male,早稲田大学,,"['English', 'Chinese']",['poster'],,True,True,True,,,,True,,,2022-10-18,2022_10_18_606037.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,35.709179750000004,139.71972128895072, 日本
150,,Carnegie Mellon University,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-14,2022_10_14_731352.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,40.444189699999995,-79.94271918393466, United States
151,Female,The University of Queensland ,,"['English', 'Chinese']",['poster'],,True,True,,True,,,True,,,2022-11-03,2022_11_03_624162.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-27.49741805,153.01316955983583, Australia
152,Male,德国慕尼黑工业大学,,['Chinese'],['poster'],,True,,,,,,True,,,2022-10-30,2022_10_30_165822.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,48.149554550000005,11.567753141783761, Deutschland
153,Female,"Macewan university, Edmonton, Canada",,"['English', 'Chinese']",['poster'],,True,True,,,,,True,,,2022-10-15,2022_10_15_274387.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,53.53983335,-113.49231462175489, Canada
154,,University of Manitoba,,"['Chinese', 'English']",['poster'],,True,True,,,,,True,,,2022-11-06,2022_11_06_613158.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,49.8091536,-97.13304179007197, Canada
155,Male,瑞典哥德堡中国领事馆,,['Chinese'],['poster'],,,,,,,,,,,2022-10-14,2022_10_14_807049.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,,,
156,,The University of Sydney,,"['English', 'Chinese']",['poster'],,True,,,,,,True,,,2022-10-20,2022_10_20_583856.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-33.88888125,151.18941425705117, Australia
157,Female,"Student Union, University of Connecticut",,['English'],['poster'],,,True,,,,,True,,,2022-10-21,2022_10_21_520615.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,,,
158,,Monash University,,"['Chinese', 'English']",['poster'],,True,,,,,,True,,,2022-10-16,2022_10_16_242355.jpg,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,-37.910776350000006,145.13480648790716, Australia
159,,canal street new york,,['Chinese'],['poster'],,True,True,,,,,,,True,2022-11-01,2022_11_01_540858.jpg,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,40.7186195,-74.0007681, United States
